question_id,skill_id,canonical_skill_key
20282,378,304
20283,378,304
20284,378,304
20285,378,304
20286,413,334
20287,413,334
20288,704,569
20289,717,580
20290,717,580
20291,717,580
20292,717,580
20293,717,580
20294,717,580
20295,717,580
20296,717,580
20297,717,580
20298,717,580
20299,717,580
20300,510,416
20301,729,592
20302,1257,1070
20303,1084,907
20304,1084,907
20305,178,136
20306,1087,910
20307,180,138
20308,542,446
20309,545,449
20310,545,449
20311,545,449
20312,542,446
20313,197,150
20314,547,451
20315,197,150
20316,1060,883
20317,1060,883
20318,631,504
20319,609,496
20320,619,499
20321,621,500
20322,629,502
20323,1097,919
20324,1097,919
20325,1097,919
20326,1098,920
20327,1462,1269
20328,595,489
20329,593,487
20330,593,487
20331,593,487
20332,593,487
20333,593,487
20334,593,487
20335,593,487
20336,1277,1089
20337,1278,1090
20338,1278,1090
20339,1279,1091
20340,1270,1082
20341,1279,1091
20342,1279,1091
20343,1281,1093
20344,1281,1093
20345,1280,1092
20346,1280,1092
20347,1281,1093
20348,1280,1092
20349,1281,1093
20350,1281,1093
20351,1280,1092
20352,1274,1086
20353,1174,993
20354,1173,992
20355,1173,992
20356,1173,992
20357,1274,1086
20358,1274,1086
20359,1274,1086
20360,1274,1086
20361,1274,1086
20362,504,410
20363,1383,1192
20364,1383,1192
20365,1383,1192
20366,1383,1192
20367,1383,1192
20368,389,313
20369,389,313
20370,388,312
20371,393,317
20372,401,323;325
20373,403,325
20374,401,323;325
20375,403,325
20376,401,323;325
20377,403,325
20378,403,325
20379,403,325
20380,411,332
20381,411,332
20382,411,332
20383,402,324
20384,411,332
20385,411,332
20386,407,328
20387,404,326
20388,408,329
20389,408,329
20390,458,373
20391,1395,1204
20392,1394,1203
20393,847,695
20394,900,740
20395,767,629
20396,767,629
20397,767,629
20398,767,629
20399,901,741
20400,765,627
20401,846,694
20402,846,694
20403,1257,1070
20404,1257,1070
20405,665,535
20406,197,150
20407,197,150
20408,197,150
20409,197,150
20410,197,150
20411,197,150
20412,197,150
20413,197,150
20414,197,150
20415,1469,1276
20416,1469,1276
20417,1469,1276
20418,1469,1276
20419,1469,1276
20420,1470,1277
20421,1470,1277
20422,1469,1276
20423,1469,1276
20424,1470,1277
20425,1469,1276
20426,1235,1048;1277
20427,1469,1276
20428,1469,1276
20429,1469,1276
20430,1469,1276
20431,1273,1085
20432,1273,1085
20433,1273,1085
20434,1273,1085
20435,1273,1085
20436,836,685
20437,836,685
20438,839,688
20439,778,640
20440,778,640
20441,239,186
20442,771,633
20443,239,186
20444,824,675
20445,1064,887
20446,1471,1278
20447,1471,1278
20448,1394,1203
20449,1394,1203
20450,1394,1203
20451,1394,1203
20452,510,416
20453,729,592
20454,1133,955
20455,1332,1142
20456,1332,1142
20457,1332,1142
20458,1331,1141
20459,1332,1142
20460,1331,1141
20461,1331,1141
20462,1331,1141
20463,1331,1141
20464,88,70
20465,294,229
20466,69,60
20467,69,60
20468,69,60
20469,851,699
20470,970,804
20471,973,806
20472,973,806
20473,970,804
20474,973,806
20475,1105,927
20476,1105,927
20477,927,766
20478,595,489
20479,415,335
20480,415,335
20481,415,335
20482,417,336
20483,420,338
20484,421,339
20485,59,51
20486,700,566
20487,986,816
20488,986,816
20489,937,776
20490,820,672
20491,937,776
20492,937,776
20493,937,776
20494,937,776
20495,1472,1279
20496,1472,1279
20497,1473,1280
20498,1473,1280
20499,1472,1279
20500,1473,1280
20501,1474,1280;1281
20502,1472,1279
20503,1473,1280
20504,1473,1280
20505,1473,1280
20506,1472,1279
20507,1473,1280
20508,1472,1279
20509,1474,1280;1281
20510,41,34;676
20511,1372,1181
20512,1374,1183
20513,1372,1181
20514,1372,1181
20515,1058,881
20516,1374,1183
20517,1373,1182
20518,1373,1182
20519,1374,1183
20520,1374,1183
20521,227,176
20522,1373,1182
20523,1475,1281
20524,1475,1281
20525,1475,1281
20526,1475,1281
20527,1475,1281
20528,1475,1281
20529,1475,1281
20530,937,776
20531,1473,1280
20532,1475,1281
20533,1474,1280;1281
20534,1474,1280;1281
20535,1475,1281
20536,1473,1280
20537,705,570
20538,1343,1153
20539,1343,1153
20540,705,570
20541,1223,1039
20542,1223,1039
20543,1223,1039
20544,1376,1185
20545,884,724
20546,744,606
20547,1472,1279
20548,1472,1279
20549,1476,1282
20550,1476,1282
20551,1476,1282
20552,1476,1282
20553,1476,1282
20554,1476,1282
20555,1476,1282
20556,1476,1282
20557,1472,1279
20558,797,655
20559,474,386
20560,506,412
20561,69,60
20562,69,60
20563,69,60
20564,69,60
20565,69,60
20566,69,60
20567,69,60
20568,1478,1283
20569,1478,1283
20570,1478,1283
20571,1478,1283
20572,1478,1283
20573,1478,1283
20574,73,61;1283
20575,1478,1283
20576,1478,1283
20577,1478,1283
20578,1478,1283
20579,522,426
20580,1066,889
20581,870,712
20582,968,802
20583,967,801
20584,967,801
20585,159,119
20586,159,119
20587,161,120;801
20588,161,120;801
20589,169,128
20590,913,753
20591,913,753
20592,911,751
20593,913,753
20594,913,753
20595,918,758
20596,918,758
20597,918,758
20598,918,758
20599,921,761
20600,919,759
20601,919,759
20602,919,759
20603,921,761
20604,921,761
20605,921,761
20606,926,765
20607,1455,1262
20608,1457,1264
20609,982,813
20610,970,804
20611,970,804
20612,981,812
20613,972,805
20614,981,812
20615,981,812
20616,972,805
20617,981,812
20618,973,806
20619,981,812
20620,973,806
20621,973,806
20622,972,805
20623,933,772
20624,933,772
20625,964,798
20626,964,798
20627,941,779
20628,942,779;780
20629,943,780
20630,943,780
20631,941,779
20632,943,780
20633,941,779
20634,941,779
20635,942,779;780
20636,943,780
20637,947,783
20638,949,785
20639,949,785
20640,949,785
20641,947,783
20642,949,785
20643,946,782
20644,947,783
20645,947,783
20646,947,783
20647,954,789
20648,953,788
20649,953,788
20650,953,788
20651,958,792
20652,958,792
20653,958,792
20654,958,792
20655,956,791
20656,956,791
20657,959,793
20658,965,799
20659,965,799
20660,959,793
20661,957,791;792
20662,960,794
20663,960,794
20664,960,794
20665,960,794
20666,960,794
20667,548,452
20668,915,755
20669,1050,875
20670,1050,875
20671,878,718
20672,982,813
20673,982,813
20674,982,813
20675,1060,883
20676,1060,883
20677,1060,883
20678,1060,883
20679,1060,883
20680,1060,883
20681,973,806
20682,990,820
20683,990,820
20684,990,820
20685,1015,843
20686,1,1
20687,1,1
20688,1,1
20689,1141,963
20690,1141,963
20691,537,441
20692,1197,1014
20693,1245,1058
20694,1202,1019
20695,1350,1160
20696,1350,1160
20697,1350,1160
20698,1352,1162
20699,1352,1162
20700,1352,1162
20701,1352,1162
20702,1352,1162
20703,1352,1162
20704,1352,1162
20705,1374,1183
20706,1058,881
20707,1375,1184
20708,1373,1182
20709,1375,1184
20710,1374,1183
20711,1373,1182
20712,1373,1182
20713,1373,1182
20714,826,676;1181
20715,825,676
20716,1375,1184
20717,45,38
20718,378,304
20719,824,675
20720,1101,923
20721,1064,887
20722,1064,887
20723,1458,1265
20724,1458,1265
20725,779,641
20726,1097,919
20727,1097,919
20728,1097,919
20729,1097,919
20730,1045,870
20731,1198,1015
20732,1198,1015
20733,1198,1015
20734,1044,869
20735,752,614
20736,1051,876
20737,1051,876
20738,1460,1267
20739,1460,1267
20740,1460,1267
20741,1051,876
20742,1460,1267
20743,1372,1181
20744,1441,1248
20745,834,683
20746,10,7
20747,1258,1071
20748,1258,1071
20749,1258,1071
20750,1252,1065
20751,1252,1065
20752,1252,1065
20753,1258,1071
20754,1252,1065
20755,1252,1065
20756,1258,1071
20757,1252,1065
20758,1258,1071
20759,1252,1065
20760,1258,1071
20761,1252,1065
20762,1252,1065
20763,1254,1067
20764,1254,1067
20765,1254,1067
20766,1254,1067
20767,1254,1067
20768,1254,1067
20769,1254,1067
20770,1155,977
20771,1457,1264
20772,1455,1262
20773,397,320
20774,629,502
20775,705,570
20776,811,664
20777,32,28
20778,40,34
20779,1372,1181
20780,1372,1181
20781,1372,1181
20782,1372,1181
20783,1373,1182
20784,1373,1182
20785,1373,1182
20786,1230,1044
20787,1230,1044
20788,386,311
20789,1340,1150
20790,1340,1150
20791,1340,1150
20792,1340,1150
20793,1363,1172
20794,1363,1172
20795,1054,879
20796,1054,879
20797,1363,1172
20798,1340,1150
20799,1054,879
20800,1299,1110
20801,395,318
20802,411,332
20803,918,758
20804,918,758
20805,918,758
20806,918,758
20807,918,758
20808,162,121
20809,1454,1261
20810,918,758
20811,918,758
20812,918,758
20813,918,758
20814,1457,1264
20815,1428,1235
20816,706,570;1150
20817,706,570;1150
20818,705,570
20819,706,570;1150
20820,705,570
20821,708,572
20822,709,573
20823,709,573
20824,709,573
20825,709,573
20826,709,573
20827,709,573
20828,709,573
20829,417,336
20830,417,336
20831,419,337
20832,420,338
20833,420,338
20834,1113,935
20835,1361,1170
20836,1113,935
20837,1361,1170
20838,1113,935
20839,712,575;576
20840,712,575;576
20841,712,575;576
20842,712,575;576
20843,712,575;576
20844,712,575;576
20845,712,575;576
20846,712,575;576
20847,712,575;576
20848,712,575;576
20849,227,176
20850,1216,1032
20851,1244,1057
20852,1177,995
20853,1364,1173
20854,1220,1036
20855,1219,1035
20856,1364,1173
20857,1219,1035
20858,1364,1173
20859,1364,1173
20860,1364,1173
20861,1364,1173
20862,1220,1036
20863,413,334
20864,413,334
20865,413,334
20866,1217,1033
20867,1365,1174
20868,1114,936
20869,1114,936
20870,1057,880
20871,1057,880
20872,1057,880
20873,1057,880
20874,1057,880
20875,1224,1040
20876,1224,1040
20877,1224,1040
20878,1224,1040
20879,1224,1040
20880,1224,1040
20881,1224,1040
20882,1224,1040
20883,1223,1039
20884,1223,1039
20885,1223,1039
20886,1223,1039
20887,1377,1186
20888,1374,1183
20889,1377,1186
20890,1377,1186
20891,1373,1182
20892,1373,1182
20893,1377,1186
20894,1374,1183
20895,393,317
20896,393,317
20897,397,320
20898,395,318
20899,397,320
20900,1171,990
20901,1171,990
20902,1171,990
20903,1171,990
20904,474,386
20905,1215,1031
20906,1213,1029
20907,1216,1032
20908,1213,1029
20909,1212,1028
20910,1398,1207
20911,1148,970
20912,679,548
20913,801,658
20914,735,598
20915,510,416
20916,1465,1272
20917,1465,1272
20918,1465,1272
20919,1465,1272
20920,1465,1272
20921,517,422
20922,515,421
20923,517,422
20924,517,422
20925,755,617
20926,755,617
20927,1394,1203
20928,1394,1203
20929,756,618
20930,763,625
20931,1396,1205
20932,1396,1205
20933,901,741
20934,903,743
20935,229,177
20936,229,177
20937,229,177
20938,389,313
20939,392,316
20940,779,641
20941,1460,1267
20942,1460,1267
20943,1460,1267
20944,1167,987
20945,1234,1048
20946,1234,1048
20947,1234,1048
20948,1234,1048
20949,1234,1048
20950,1234,1048
20951,1234,1048
20952,1234,1048
20953,1234,1048
20954,482,391
20955,482,391
20956,482,391
20957,1095,918
20958,1269,1081
20959,1269,1081
20960,1265,1077
20961,1097,919
20962,1097,919
20963,1097,919
20964,1458,1265
20965,1458,1265
20966,1458,1265
20967,595,489
20968,595,489
20969,592,486
20970,593,487
20971,1383,1192
20972,1383,1192
20973,1171,990
20974,1128,950
20975,1472,1279
20976,1472,1279
20977,982,813
20978,1060,883
20979,1060,883
20980,1060,883
20981,933,772
20982,933,772
20983,937,776
20984,937,776
20985,937,776
20986,884,724
20987,884,724
20988,884,724
20989,733,596
20990,886,726
20991,679,548
20992,799,657
20993,1465,1272
20994,1465,1272
20995,756,618
20996,891,731
20997,891,731
20998,219,168
20999,891,731
21000,766,628
21001,901,741
21002,901,741
21003,1394,1203
21004,1394,1203
21005,1394,1203
21006,1048,873
21007,1048,873
21008,1051,876
21009,1048,873
21010,1051,876
21011,1051,876
21012,1051,876
21013,221,170
21014,685,553
21015,1047,872
21016,1042,867
21017,1044,869
21018,1042,867
21019,1047,872
21020,1044,869
21021,1042,867
21022,1038,864
21023,1038,864
21024,710,574
21025,714,577
21026,388,312
21027,388,312
21028,399,322
21029,402,324
21030,399,322
21031,395,318
21032,411,332
21033,411,332
21034,400,323
21035,684,552
21036,1130,952
21037,1028,855
21038,696,563
21039,696,563
21040,413,334
21041,413,334
21042,413,334
21043,704,569
21044,704,569
21045,704,569
21046,704,569
21047,704,569
21048,705,570
21049,1340,1150
21050,1340,1150
21051,1340,1150
21052,1341,1151
21053,1341,1151
21054,1341,1151
21055,1341,1151
21056,1342,1152
21057,1342,1152
21058,1342,1152
21059,1299,1110
21060,1299,1110
21061,1312,1123
21062,1311,1122
21063,1311,1122
21064,1310,1121
21065,1311,1122
21066,1312,1123
21067,1310,1121
21068,1310,1121
21069,1313,1124
21070,1299,1110
21071,1299,1110
21072,1299,1110
21073,787,649
21074,787,649
21075,787,649
21076,1167,987
21077,1234,1048
21078,1235,1048;1277
21079,1260,1073
21080,1260,1073
21081,1260,1073
21082,1260,1073
21083,1260,1073
21084,1260,1073
21085,1260,1073
21086,482,391
21087,1094,917
21088,1269,1081
21089,1269,1081
21090,1469,1276
21091,1101,923
21092,1171,990
21093,1280,1092
21094,1281,1093
21095,1281,1093
21096,1281,1093
21097,1280,1092
21098,1281,1093
21099,1173,992
21100,1174,993
21101,1174,993
21102,1274,1086
21103,1274,1086
21104,1277,1089
21105,1172,991
21106,1278,1090
21107,1279,1091
21108,1279,1091
21109,1276,1088
21110,1276,1088
21111,1275,1087
21112,1275,1087
21113,1275,1087
21114,1275,1087
21115,1276,1088
21116,836,685
21117,839,688
21118,839,688
21119,1463,1270
21120,609,496
21121,621,500
21122,755,617
21123,755,617
21124,400,323
21125,406,327
21126,1191,1008
21127,1045,870
21128,1198,1015
21129,1198,1015
21130,1198,1015
21131,1198,1015
21132,1044,869
21133,1034,860
21134,1035,861
21135,1035,861
21136,704,569
21137,1340,1150
21138,1340,1150
21139,1340,1150
21140,1340,1150
21141,1340,1150
21142,1340,1150
21143,1341,1151
21144,1341,1151
21145,1341,1151
21146,1342,1152
21147,1342,1152
21148,1342,1152
21149,1342,1152
21150,1343,1153
21151,1343,1153
21152,1343,1153
21153,1344,1154
21154,1344,1154
21155,1343,1153
21156,1347,1157
21157,1347,1157
21158,1347,1157
21159,1344,1154
21160,710,574
21161,1054,879
21162,1362,1171
21163,1362,1171
21164,1353,1163
21165,1362,1171
21166,1362,1171
21167,1362,1171
21168,1353,1163
21169,1353,1163
21170,1353,1163
21171,1353,1163
21172,1353,1163
21173,417,336
21174,417,336
21175,420,338
21176,1358,1167
21177,1357,1166
21178,1358,1167
21179,1356,1165
21180,1357,1166
21181,1357,1166
21182,1356,1165
21183,1356,1165
21184,1356,1165
21185,1043,868
21186,219,168
21187,801,658
21188,801,658
21189,798,656
21190,902,742
21191,879,719
21192,879,719
21193,882,722
21194,1453,1260
21195,1453,1260
21196,1453,1260
21197,1332,1142
21198,1332,1142
21199,407,328
21200,407,328
21201,407,328
21202,407,328
21203,407,328
21204,180,138
21205,1047,872
21206,1042,867
21207,1049,874
21208,1049,874
21209,1031,857
21210,1339,1149
21211,1245,1058
21212,1202,1019
21213,1203,1020
21214,1203,1020
21215,1203,1020
21216,1203,1020
21217,1203,1020
21218,1338,1148
21219,700,566
21220,700,566
21221,1338,1148
21222,1338,1148
21223,1338,1148
21224,1338,1148
21225,1338,1148
21226,1338,1148
21227,1346,1156
21228,1054,879
21229,1345,1155
21230,1344,1154
21231,1343,1153
21232,1342,1152
21233,1340,1150
21234,1341,1151
21235,1340,1150
21236,1341,1151
21237,1343,1153
21238,1343,1153
21239,1341,1151
21240,1344,1154
21241,1344,1154
21242,1344,1154
21243,1347,1157
21244,1347,1157
21245,1207,1023
21246,1207,1023
21247,1205,1022
21248,1205,1022
21249,1205,1022
21250,1362,1171
21251,1362,1171
21252,1349,1159
21253,1349,1159
21254,1349,1159
21255,1350,1160
21256,1349,1159
21257,1349,1159
21258,1350,1160
21259,1349,1159
21260,1351,1161
21261,1351,1161
21262,1351,1161
21263,1351,1161
21264,1352,1162
21265,1352,1162
21266,1350,1160
21267,1350,1160
21268,1352,1162
21269,1353,1163
21270,1353,1163
21271,417,336
21272,1360,1169
21273,1360,1169
21274,1360,1169
21275,1359,1168
21276,1360,1169
21277,1360,1169
21278,1360,1169
21279,1359,1168
21280,1360,1169
21281,1360,1169
21282,1360,1169
21283,1359,1168
21284,1359,1168
21285,1359,1168
21286,1111,933
21287,1356,1165
21288,1359,1168
21289,1359,1168
21290,1359,1168
21291,1359,1168
21292,1359,1168
21293,1357,1166
21294,1112,934
21295,1113,935
21296,1110,932
21297,1341,1151
21298,709,573
21299,1205,1022
21300,1213,1029
21301,1212,1028
21302,1212,1028
21303,1213,1029
21304,1213,1029
21305,1212,1028
21306,1212,1028
21307,1213,1029
21308,1213,1029
21309,1216,1032
21310,1213,1029
21311,1210,1026
21312,1210,1026
21313,1210,1026
21314,1210,1026
21315,1210,1026
21316,1210,1026
21317,1210,1026
21318,1210,1026
21319,1217,1033
21320,1219,1035
21321,1219,1035
21322,1219,1035
21323,1219,1035
21324,1219,1035
21325,1219,1035
21326,1219,1035
21327,1220,1036
21328,1220,1036
21329,1220,1036
21330,1220,1036
21331,1220,1036
21332,1210,1026
21333,1223,1039
21334,1367,1176
21335,1223,1039
21336,1370,1179
21337,1368,1177
21338,1368,1177
21339,1368,1177
21340,1370,1179
21341,1368,1177
21342,1370,1179
21343,1192,1009
21344,1225,1041
21345,1192,1009
21346,1371,1180
21347,1371,1180
21348,1229,1043;1180
21349,1466,1273
21350,1230,1044
21351,1466,1273
21352,1230,1044
21353,1377,1186
21354,1466,1273
21355,1377,1186
21356,1466,1273
21357,1230,1044
21358,1378,1187
21359,1378,1187
21360,1378,1187
21361,1378,1187
21362,1380,1189
21363,1381,1190
21364,1379,1188
21365,1379,1188
21366,1376,1185
21367,1379,1188
21368,1376,1185
21369,1376,1185
21370,1381,1190
21371,1380,1189
21372,1380,1189
21373,1381,1190
21374,1376,1185
21375,1381,1190
21376,1376,1185
21377,1381,1190
21378,1369,1178
21379,1370,1179
21380,1370,1179
21381,1371,1180
21382,1371,1180
21383,1229,1043;1180
21384,825,676
21385,910,750
21386,910,750
21387,393,317
21388,392,316
21389,393,317
21390,399,322
21391,399,322
21392,399,322
21393,397,320
21394,400,323
21395,403,325
21396,403,325
21397,403,325
21398,403,325
21399,399,322
21400,403,325
21401,395,318
21402,397,320
21403,403,325
21404,403,325
21405,403,325
21406,403,325
21407,403,325
21408,403,325
21409,403,325
21410,403,325
21411,403,325
21412,221,170
21413,890,730
21414,890,730
21415,777,639
21416,1064,887
21417,1064,887
21418,1064,887
21419,239,186
21420,928,767
21421,927,766
21422,929,768
21423,929,768
21424,929,768
21425,929,768
21426,929,768
21427,969,803
21428,913,753
21429,913,753
21430,913,753
21431,913,753
21432,912,752
21433,913,753
21434,912,752
21435,913,753
21436,912,752
21437,912,752
21438,912,752
21439,922,762
21440,922,762
21441,922,762
21442,916,756
21443,916,756
21444,916,756
21445,358,285
21446,1130,952
21447,932,771
21448,936,775
21449,936,775
21450,936,775
21451,936,775
21452,941,779
21453,941,779
21454,941,779
21455,933,772
21456,947,783
21457,947,783
21458,947,783
21459,943,780
21460,942,779;780
21461,942,779;780
21462,943,780
21463,943,780
21464,943,780
21465,942,779;780
21466,943,780
21467,705,570
21468,1064,887
21469,851,699
21470,1234,1048
21471,1234,1048
21472,1235,1048;1277
21473,1234,1048
21474,1260,1073
21475,1260,1073
21476,1261,1074
21477,1470,1277
21478,1470,1277
21479,1470,1277
21480,1470,1277
21481,1470,1277
21482,1470,1277
21483,1094,917
21484,1095,918
21485,1095,918
21486,837,686
21487,836,685
21488,836,685
21489,839,688
21490,840,689
21491,839,688
21492,827,677
21493,1460,1267
21494,1105,927
21495,1105,927
21496,1106,928
21497,1107,929
21498,1107,929
21499,1462,1269
21500,595,489
21501,1174,993
21502,1174,993
21503,1174,993
21504,482,391
21505,1279,1091
21506,1106,928
21507,1105,927
21508,1141,963
21509,1141,963
21510,1143,965
21511,1143,965
21512,1143,965
21513,1143,965
21514,70,61
21515,74,61;1295
21516,1431,1238
21517,1332,1142
21518,1332,1142
21519,1331,1141
21520,710,574
21521,710,574
21522,1221,1037
21523,1221,1037
21524,1221,1037
21525,1221,1037
21526,1221,1037
21527,1221,1037
21528,1221,1037
21529,1221,1037
21530,1221,1037
21531,1221,1037
21532,1264,1076
21533,1264,1076
21534,1275,1087
21535,1275,1087
21536,1276,1088
21537,1275,1087
21538,606,493
21539,606,493
21540,1272,1084
21541,606,493
21542,1272,1084
21543,606,493
21544,1272,1084
21545,1272,1084
21546,606,493
21547,1273,1085
21548,1273,1085
21549,1273,1085
21550,982,813
21551,1061,884
21552,1332,1142
21553,1332,1142
21554,1332,1142
21555,1332,1142
21556,1431,1238
21557,294,229
21558,354,282
21559,890,730
21560,1465,1272
21561,1465,1272
21562,1240,1053
21563,900,740
21564,879,719
21565,619,499
21566,1044,869
21567,1194,1011
21568,1049,874
21569,1026,854
21570,1027,854;855
21571,1130,952
21572,1130,952
21573,1130,952
21574,1130,952
21575,1130,952
21576,1130,952
21577,1130,952
21578,1130,952
21579,1130,952
21580,1130,952
21581,1054,879
21582,415,335
21583,1216,1032
21584,1212,1028
21585,1220,1036
21586,1220,1036
21587,1220,1036
21588,1220,1036
21589,1220,1036
21590,1220,1036
21591,1220,1036
21592,1220,1036
21593,1220,1036
21594,1220,1036
21595,1220,1036
21596,1220,1036
21597,1220,1036
21598,1220,1036
21599,1220,1036
21600,1220,1036
21601,1364,1173
21602,1220,1036
21603,1220,1036
21604,1220,1036
21605,1220,1036
21606,1220,1036
21607,1220,1036
21608,1220,1036
21609,1364,1173
21610,1220,1036
21611,1220,1036
21612,1220,1036
21613,1220,1036
21614,1220,1036
21615,1364,1173
21616,1364,1173
21617,1364,1173
21618,1364,1173
21619,1364,1173
21620,1364,1173
21621,1364,1173
21622,1364,1173
21623,1364,1173
21624,13,10
21625,13,10
21626,711,575
21627,13,10
21628,13,10
21629,711,575
21630,13,10
21631,13,10
21632,13,10
21633,13,10
21634,13,10
21635,13,10
21636,13,10
21637,711,575
21638,711,575
21639,711,575
21640,711,575
21641,711,575
21642,1222,1038
21643,1222,1038
21644,1222,1038
21645,1222,1038
21646,1222,1038
21647,1222,1038
21648,1222,1038
21649,1222,1038
21650,1222,1038
21651,1222,1038
21652,1222,1038
21653,1222,1038
21654,1372,1181
21655,1372,1181
21656,1372,1181
21657,1375,1184
21658,1375,1184
21659,1375,1184
21660,1466,1273
21661,1466,1273
21662,1230,1044
21663,1466,1273
21664,1466,1273
21665,1466,1273
21666,1230,1044
21667,1466,1273
21668,1466,1273
21669,1379,1188
21670,1379,1188
21671,1379,1188
21672,1379,1188
21673,1379,1188
21674,1379,1188
21675,1379,1188
21676,1379,1188
21677,1380,1189
21678,1379,1188
21679,1379,1188
21680,1379,1188
21681,1466,1273
21682,1377,1186
21683,1466,1273
21684,1466,1273
21685,1377,1186
21686,1377,1186
21687,1464,1271
21688,1464,1271
21689,1479,1284
21690,1464,1271
21691,1479,1284
21692,1464,1271
21693,1479,1284
21694,1480,1285
21695,1480,1285
21696,1480,1285
21697,1480,1285
21698,1480,1285
21699,1479,1284
21700,1479,1284
21701,1479,1284
21702,1480,1285
21703,1480,1285
21704,1479,1284
21705,1479,1284
21706,1479,1284
21707,1480,1285
21708,1479,1284
21709,1479,1284
21710,1479,1284
21711,1479,1284
21712,1479,1284
21713,1479,1284
21714,1479,1284
21715,1481,1286
21716,1481,1286
21717,1481,1286
21718,167,126
21719,1482,1287
21720,1482,1287
21721,1482,1287
21722,1482,1287
21723,1482,1287
21724,1482,1287
21725,1482,1287
21726,1483,1288
21727,1483,1288
21728,1483,1288
21729,1482,1287
21730,1482,1287
21731,1484,1289
21732,1483,1288
21733,1482,1287
21734,1484,1289
21735,1484,1289
21736,1485,1290
21737,1484,1289
21738,1484,1289
21739,1484,1289
21740,1484,1289
21741,1485,1290
21742,1485,1290
21743,1485,1290
21744,1485,1290
21745,1485,1290
21746,1485,1290
21747,1485,1290
21748,1485,1290
21749,1485,1290
21750,1481,1286
21751,1481,1286
21752,1481,1286
21753,1481,1286
21754,1481,1286
21755,1464,1271
21756,1464,1271
21757,1464,1271
21758,1464,1271
21759,1464,1271
21760,1464,1271
21761,1464,1271
21762,1464,1271
21763,1464,1271
21764,1464,1271
21765,1464,1271
21766,1480,1285
21767,1480,1285
21768,1480,1285
21769,1486,1291
21770,1486,1291
21771,1480,1285
21772,1480,1285
21773,1043,868
21774,1,1
21775,1,1
21776,1130,952
21777,1130,952
21778,1130,952
21779,1245,1058
21780,1245,1058
21781,1338,1148
21782,1338,1148
21783,1338,1148
21784,1340,1150
21785,1345,1155
21786,1345,1155
21787,1347,1157
21788,1350,1160
21789,1350,1160
21790,1350,1160
21791,1350,1160
21792,1350,1160
21793,1350,1160
21794,1350,1160
21795,1350,1160
21796,1350,1160
21797,1350,1160
21798,1350,1160
21799,1350,1160
21800,1351,1161
21801,1351,1161
21802,1351,1161
21803,1352,1162
21804,1351,1161
21805,1353,1163
21806,1359,1168
21807,1360,1169
21808,717,580
21809,717,580
21810,1208,1024
21811,1445,1252
21812,1208,1024
21813,1208,1024
21814,1208,1024
21815,417,336
21816,1110,932
21817,1113,935
21818,1361,1170
21819,1361,1170
21820,1361,1170
21821,1361,1170
21822,714,577
21823,714,577
21824,1447,1254
21825,1216,1032
21826,1216,1032
21827,1217,1033
21828,1217,1033
21829,1221,1037
21830,1221,1037
21831,1221,1037
21832,686,554
21833,1128,950
21834,686,554
21835,920,760
21836,920,760
21837,920,760
21838,916,756
21839,916,756
21840,919,759
21841,916,756
21842,916,756
21843,920,760
21844,919,759
21845,1455,1262
21846,1473,1280
21847,1475,1281
21848,1487,1292
21849,1487,1292
21850,1477,1282;1292
21851,1487,1292
21852,1487,1292
21853,1487,1292
21854,1487,1292
21855,1487,1292
21856,1487,1292
21857,1487,1292
21858,1487,1292
21859,1487,1292
21860,1477,1282;1292
21861,1487,1292
21862,1484,1289
21863,1484,1289
21864,1484,1289
21865,1483,1288
21866,1484,1289
21867,1483,1288
21868,1483,1288
21869,1483,1288
21870,1483,1288
21871,1484,1289
21872,1483,1288
21873,1484,1289
21874,1483,1288
21875,1483,1288
21876,879,719
21877,1150,972
21878,879,719
21879,755,617
21880,755,617
21881,1255,1068
21882,1327,1137
21883,756,618
21884,1394,1203
21885,969,803
21886,910,750
21887,357,284
21888,912,752
21889,912,752
21890,912,752
21891,922,762
21892,922,762
21893,358,285
21894,359,285;762
21895,358,285
21896,934,773
21897,936,775
21898,934,773
21899,963,797
21900,936,775
21901,963,797
21902,963,797
21903,937,776
21904,964,798
21905,964,798
21906,964,798
21907,964,798
21908,964,798
21909,941,779
21910,941,779
21911,949,785
21912,951,787
21913,951,787
21914,951,787
21915,956,791
21916,951,787
21917,958,792
21918,965,799
21919,965,799
21920,965,799
21921,959,793
21922,960,794
21923,960,794
21924,960,794
21925,960,794
21926,960,794
21927,960,794
21928,986,816
21929,986,816
21930,986,816
21931,355,283
21932,1148,970
21933,1431,1238
21934,1148,970
21935,1431,1238
21936,1488,1293
21937,1488,1293
21938,1488,1293
21939,1488,1293
21940,1488,1293
21941,1488,1293
21942,1488,1293
21943,1488,1293
21944,1488,1293
21945,1488,1293
21946,1488,1293
21947,1488,1293
21948,1488,1293
21949,1488,1293
21950,10,7
21951,129,98
21952,129,98
21953,1331,1141
21954,1331,1141
21955,1431,1238
21956,1431,1238
21957,70,61
21958,70,61
21959,129,98
21960,1384,1193
21961,1092,915
21962,69,60
21963,1478,1283
21964,797,655
21965,797,655
21966,797,655
21967,797,655
21968,797,655
21969,797,655
21970,87,69
21971,87,69
21972,87,69
21973,1489,1294
21974,1489,1294
21975,69,60
21976,114,88
21977,299,233
21978,365,291
21979,733,596
21980,1360,1169
21981,1360,1169
21982,1360,1169
21983,1360,1169
