skill_id,canonical_skill_key,is_untagged,tag_count,original_tag_ids,question_count,raw_interaction_count,supervised_interaction_count,retained_interaction_count
1204,146;147;149;162;178;179,False,6,"[146,147,149,162,178,179]",5,22925,22914,22393
1205,146;147;149;165;178,False,5,"[146,147,149,165,178]",3,28631,28622,27729
1206,146;147;149;165;178;179,False,6,"[146,147,149,165,178,179]",2,10407,10399,10129
1207,146;147;149;176,False,4,"[146,147,149,176]",7,10655,10626,10392
1208,146;147;149;176;179,False,5,"[146,147,149,176,179]",10,32755,32727,31270
1209,146;147;150;162;178,False,5,"[146,147,150,162,178]",1,13146,13141,12694
1210,146;147;150;176,False,4,"[146,147,150,176]",5,6062,6046,5918
1211,146;147;150;176;179,False,5,"[146,147,150,176,179]",4,10650,10638,10363
1212,146;147;151;162;178,False,5,"[146,147,151,162,178]",2,15497,15488,15004
1213,146;147;151;165;178,False,5,"[146,147,151,165,178]",1,9545,9542,9244
1214,146;147;151;176,False,4,"[146,147,151,176]",2,2498,2491,2435
1215,146;147;151;176;179,False,5,"[146,147,151,176,179]",4,16248,16233,15179
1216,146;147;153;162;178,False,5,"[146,147,153,162,178]",1,2342,2338,2301
1217,146;147;153;162;178;179,False,6,"[146,147,153,162,178,179]",3,12808,12803,12540
1218,146;147;153;165;178;179,False,6,"[146,147,153,165,178,179]",1,5204,5200,5065
1219,146;147;153;176,False,4,"[146,147,153,176]",7,6817,6801,6662
1220,146;147;153;176;179,False,5,"[146,147,153,176,179]",8,22968,22958,20470
1221,146;147;156;162;178,False,5,"[146,147,156,162,178]",2,15490,15481,14997
1222,146;147;156;162;178;179,False,6,"[146,147,156,162,178,179]",2,8934,8930,8734
1223,146;147;156;165;178;179,False,6,"[146,147,156,165,178,179]",1,5203,5199,5064
1224,146;147;156;176,False,4,"[146,147,156,176]",1,2810,2802,2741
1225,146;147;156;176;179,False,5,"[146,147,156,176,179]",2,2959,2957,2896
1226,146;147;176;196,False,4,"[146,147,176,196]",2,1415,1415,1393
1227,146;148;158;176;179,False,5,"[146,148,158,176,179]",1,31,31,29
1228,146;148;161;162;178;179,False,6,"[146,148,161,162,178,179]",1,9596,9591,9273
1229,146;148;164;165;178,False,5,"[146,148,164,165,178]",1,2413,2413,2329
1230,146;148;177,False,3,"[146,148,177]",5,6684,6669,6543
1231,146;149;154;176;179,False,5,"[146,149,154,176,179]",3,15973,15970,15629
1232,146;149;158;162;178,False,5,"[146,149,158,162,178]",12,66143,66107,63395
1233,146;149;158;162;178;179,False,6,"[146,149,158,162,178,179]",3,10057,10045,9856
1234,146;149;158;163;178;179,False,6,"[146,149,158,163,178,179]",3,31403,31394,30296
1235,146;149;158;166;178;179,False,6,"[146,149,158,166,178,179]",3,23306,23294,22520
1236,146;149;158;176,False,4,"[146,149,158,176]",5,16342,16321,16039
1237,146;149;158;176;179,False,5,"[146,149,158,176,179]",2,63,63,59
1238,146;149;160;176,False,4,"[146,149,160,176]",2,18649,18643,18031
1239,146;149;161;162;178;179,False,6,"[146,149,161,162,178,179]",2,19189,19179,18545
1240,146;149;162;164;178;179,False,6,"[146,149,162,164,178,179]",2,10131,10125,9927
1241,146;149;162;172;178,False,5,"[146,149,162,172,178]",6,29090,29068,28460
1242,146;149;164;165;178,False,5,"[146,149,164,165,178]",1,2410,2410,2326
1243,146;149;177,False,3,"[146,149,177]",11,12760,12751,12575
1244,146;150;158;162;178;179,False,6,"[146,150,158,162,178,179]",1,3356,3352,3289
1245,146;150;158;163;178;179,False,6,"[146,150,158,163,178,179]",1,10465,10462,10096
1246,146;150;158;176,False,4,"[146,150,158,176]",1,2681,2679,2647
1247,146;150;162;172;178,False,5,"[146,150,162,172,178]",2,10225,10217,10003
1248,146;150;177,False,3,"[146,150,177]",15,19482,19458,19117
1249,146;151;158;162;178,False,5,"[146,151,158,162,178]",4,25918,25905,24723
1250,146;151;158;176,False,4,"[146,151,158,176]",1,3668,3657,3584
1251,146;151;160;176,False,4,"[146,151,160,176]",1,9328,9323,9018
1252,146;151;161;162;178;179,False,6,"[146,151,161,162,178,179]",1,9598,9593,9275
1253,146;151;162;172;178,False,5,"[146,151,162,172,178]",3,14552,14543,14238
1254,146;151;164;165;178,False,5,"[146,151,164,165,178]",1,2412,2412,2328
1255,146;151;177,False,3,"[146,151,177]",2,4183,4174,4105
1256,146;153;154;176;179,False,5,"[146,153,154,176,179]",2,10648,10646,10419
1257,146;153;158;162;178,False,5,"[146,153,158,162,178]",7,42031,42008,40363
1258,146;153;158;163;178;179,False,6,"[146,153,158,163,178,179]",1,10467,10464,10098
1259,146;153;158;166;178;179,False,6,"[146,153,158,166,178,179]",2,15541,15533,15017
1260,146;153;158;176,False,4,"[146,153,158,176]",3,9024,9015,8879
1261,146;153;158;176;179,False,5,"[146,153,158,176,179]",2,62,62,58
1262,146;153;160;176,False,4,"[146,153,160,176]",1,9326,9323,9016
1263,146;153;161;162;178;179,False,6,"[146,153,161,162,178,179]",1,9596,9591,9274
1264,146;153;162;164;178;179,False,6,"[146,153,162,164,178,179]",3,15200,15192,14895
1265,146;153;162;172;178,False,5,"[146,153,162,172,178]",4,18868,18854,18458
1266,146;153;164;176,False,4,"[146,153,164,176]",3,2115,2115,2085
1267,146;153;177,False,3,"[146,153,177]",32,35859,35802,35167
1268,146;153;177;179,False,4,"[146,153,177,179]",2,2258,2256,2220
1269,146;156;158;162;178,False,5,"[146,156,158,162,178]",2,7701,7695,7093
1270,146;156;158;162;178;179,False,6,"[146,156,158,162,178,179]",1,3352,3348,3285
1271,146;156;160;176,False,4,"[146,156,160,176]",1,9327,9324,9018
1272,146;156;164;176,False,4,"[146,156,164,176]",1,706,706,696
1273,146;156;177,False,3,"[146,156,177]",5,6927,6917,6784
1274,146;164;165;178;196,False,5,"[146,164,165,178,196]",2,4820,4820,4652
1275,146;164;176;196,False,4,"[146,164,176,196]",1,705,705,695
1276,146;169;177,False,3,"[146,169,177]",6,11581,11555,11324
1277,147;148;152;176,False,4,"[147,148,152,176]",1,6599,6595,6399
1278,147;148;155;176,False,4,"[147,148,155,176]",9,21814,21785,21296
1279,147;148;155;176;179,False,5,"[147,148,155,176,179]",2,5363,5358,5241
1280,147;148;157;176,False,4,"[147,148,157,176]",3,16147,16135,14697
1281,147;148;159;166;178,False,5,"[147,148,159,166,178]",2,13137,13122,12797
1282,147;148;159;176,False,4,"[147,148,159,176]",1,4260,4258,4160
1283,147;148;159;176;179,False,5,"[147,148,159,176,179]",1,39,39,37
1284,147;149;152;163;178;179,False,6,"[147,149,152,163,178,179]",4,33997,33993,33077
1285,147;149;152;176,False,4,"[147,149,152,176]",4,19872,19864,19273
1286,147;149;152;176;179,False,5,"[147,149,152,176,179]",8,29127,29096,28408
1287,147;149;155;162;178,False,5,"[147,149,155,162,178]",2,7964,7956,7813
1288,147;149;155;176,False,4,"[147,149,155,176]",18,49464,49402,48281
1289,147;149;155;176;179,False,5,"[147,149,155,176,179]",2,5363,5358,5242
1290,147;149;157;176,False,4,"[147,149,157,176]",8,25679,25660,24485
1291,147;149;159;166;178,False,5,"[147,149,159,166,178]",5,31964,31923,31146
1292,147;149;159;176,False,4,"[147,149,159,176]",8,66706,66674,64670
1293,147;149;159;176;179,False,5,"[147,149,159,176,179]",1,39,39,37
1294,147;149;162;170;178,False,5,"[147,149,162,170,178]",2,12182,12172,11820
1295,147;150;152;176,False,4,"[147,150,152,176]",2,6680,6677,6477
1296,147;150;155;162;178,False,5,"[147,150,155,162,178]",1,3982,3978,3906
1297,147;150;155;176,False,4,"[147,150,155,176]",3,9185,9177,8965
1298,147;150;155;176;179,False,5,"[147,150,155,176,179]",1,2220,2216,2166
1299,147;150;157;176,False,4,"[147,150,157,176]",2,9957,9945,9679
1300,147;150;159;176,False,4,"[147,150,159,176]",3,20261,20250,19672
1301,147;150;159;176;179,False,5,"[147,150,159,176,179]",1,39,39,37
1302,147;150;162;170;178,False,5,"[147,150,162,170,178]",1,6090,6085,5909
1303,147;151;152;163;178;179,False,6,"[147,151,152,163,178,179]",1,8497,8496,8267
1304,147;151;152;176,False,4,"[147,151,152,176]",1,89,89,87
1305,147;151;152;176;179,False,5,"[147,151,152,176,179]",1,4882,4880,4788
1306,147;151;155;162;178,False,5,"[147,151,155,162,178]",1,3984,3980,3908
1307,147;151;155;176,False,4,"[147,151,155,176]",9,24577,24542,23988
1308,147;151;155;176;179,False,5,"[147,151,155,176,179]",1,2220,2217,2167
1309,147;151;157;176,False,4,"[147,151,157,176]",3,10834,10828,10082
1310,147;151;159;166;178,False,5,"[147,151,159,166,178]",2,13140,13125,12800
1311,147;151;162;170;178,False,5,"[147,151,162,170,178]",1,6094,6089,5912
1312,147;152;153;176,False,4,"[147,152,153,176]",1,81,81,79
1313,147;152;153;176;179,False,5,"[147,152,153,176,179]",5,17786,17766,17338
1314,147;152;156;176,False,4,"[147,152,156,176]",1,83,83,81
1315,147;152;156;176;179,False,5,"[147,152,156,176,179]",1,4881,4880,4788
1316,147;153;155;176,False,4,"[147,153,155,176]",8,15498,15466,15138
1317,147;153;155;176;179,False,5,"[147,153,155,176,179]",2,5364,5359,5242
1318,147;153;157;176,False,4,"[147,153,157,176]",2,10810,10804,10057
1319,147;153;159;166;178,False,5,"[147,153,159,166,178]",1,7452,7448,7250
1320,147;153;159;176,False,4,"[147,153,159,176]",2,7166,7160,7006
1321,147;153;159;176;179,False,5,"[147,153,159,176,179]",2,78,78,74
1322,147;153;162;170;178,False,5,"[147,153,162,170,178]",1,6092,6087,5911
1323,147;155;156;162;178,False,5,"[147,155,156,162,178]",1,3983,3979,3907
1324,147;155;156;176,False,4,"[147,155,156,176]",3,3233,3225,3158
1325,147;155;156;176;179,False,5,"[147,155,156,176,179]",2,6284,6282,6150
1326,147;156;157;176,False,4,"[147,156,157,176]",2,4844,4841,4682
1327,147;156;159;176,False,4,"[147,156,159,176]",1,2903,2899,2844
1328,148;152;177,False,3,"[148,152,177]",1,488,488,478
1329,148;155;158;162;178,False,5,"[148,155,158,162,178]",1,2976,2971,2920
1330,148;155;158;162;178;179,False,6,"[148,155,158,162,178,179]",2,7750,7746,7573
1331,148;155;158;176,False,4,"[148,155,158,176]",1,2435,2433,2380
1332,148;155;158;176;179,False,5,"[148,155,158,176,179]",1,2805,2801,2734
1333,148;155;160;176,False,4,"[148,155,160,176]",1,11248,11234,10796
1334,148;155;162;172;178,False,5,"[148,155,162,172,178]",1,7320,7316,7127
1335,148;155;164;176,False,4,"[148,155,164,176]",1,5910,5901,5763
1336,148;155;177,False,3,"[148,155,177]",19,28823,28752,28251
1337,148;155;177;179,False,4,"[148,155,177,179]",4,9961,9954,9651
1338,148;157;158;162;178,False,5,"[148,157,158,162,178]",1,3486,3479,3414
1339,148;157;177,False,3,"[148,157,177]",8,17177,17155,16795
1340,148;157;177;179,False,4,"[148,157,177,179]",2,3028,3025,2947
1341,148;158;159;162;178,False,5,"[148,158,159,162,178]",1,3765,3761,3705
1342,148;158;159;162;178;179,False,6,"[148,158,159,162,178,179]",2,9868,9864,9641
1343,148;158;159;176,False,4,"[148,158,159,176]",2,5952,5944,5831
1344,148;158;162;170;178,False,5,"[148,158,162,170,178]",1,963,963,950
1345,148;159;172;174;178,False,5,"[148,159,172,174,178]",1,13518,13514,12982
1346,148;159;177,False,3,"[148,159,177]",12,19387,19302,18877
1347,148;159;177;179,False,4,"[148,159,177,179]",2,13138,13137,12350
1348,148;167;177,False,3,"[148,167,177]",20,41826,41694,40761
1349,148;170;177,False,3,"[148,170,177]",1,441,441,435
1350,149;152;177,False,3,"[149,152,177]",4,171363,171357,60170
1351,149;154;155;162;178,False,5,"[149,154,155,162,178]",2,18967,18959,18237
1352,149;154;155;176;179,False,5,"[149,154,155,176,179]",1,7834,7832,7624
1353,149;155;158;162;178,False,5,"[149,155,158,162,178]",11,53938,53878,51661
1354,149;155;158;162;178;179,False,6,"[149,155,158,162,178,179]",9,31470,31447,30793
1355,149;155;158;176,False,4,"[149,155,158,176]",3,7307,7301,7142
1356,149;155;158;176;179,False,5,"[149,155,158,176,179]",4,16998,16966,16494
1357,149;155;160;176,False,4,"[149,155,160,176]",1,11241,11227,10789
1358,149;155;162;164;178,False,5,"[149,155,162,164,178]",2,22976,22962,21664
1359,149;155;162;172;178,False,5,"[149,155,162,172,178]",3,21965,21954,21387
1360,149;155;164;176,False,4,"[149,155,164,176]",2,11801,11785,11509
1361,149;155;177,False,3,"[149,155,177]",20,36322,36241,35561
1362,149;155;177;179,False,4,"[149,155,177,179]",4,9962,9958,9655
1363,149;157;158;162;178,False,5,"[149,157,158,162,178]",3,10463,10441,10246
1364,149;157;177,False,3,"[149,157,177]",15,30415,30382,29824
1365,149;157;177;179,False,4,"[149,157,177,179]",3,4175,4171,4083
1366,149;158;159;162;178,False,5,"[149,158,159,162,178]",5,21057,21043,20606
1367,149;158;159;162;178;179,False,6,"[149,158,159,162,178,179]",6,27290,27280,26668
1368,149;158;159;166;178,False,5,"[149,158,159,166,178]",7,56707,56677,55256
1369,149;158;159;176,False,4,"[149,158,159,176]",3,9233,9221,9032
1370,149;158;162;170;178,False,5,"[149,158,162,170,178]",3,17287,17267,16822
1371,149;159;162;164;178,False,5,"[149,159,162,164,178]",4,18309,18277,17888
1372,149;159;162;172;178,False,5,"[149,159,162,172,178]",2,10722,10722,10474
1373,149;159;172;174;178,False,5,"[149,159,172,174,178]",2,27031,27024,25960
1374,149;159;177,False,3,"[149,159,177]",10,15446,15376,15026
1375,149;161;165;171;178,False,5,"[149,161,165,171,178]",3,50389,50386,47906
1376,149;167;177,False,3,"[149,167,177]",42,71076,70841,69293
1377,149;167;177;179,False,4,"[149,167,177,179]",2,2739,2733,2690
1378,149;170;172;173;178,False,5,"[149,170,172,173,178]",4,59208,59200,56549
1379,149;170;172;175;178,False,5,"[149,170,172,175,178]",2,28945,28939,27764
1380,149;170;177,False,3,"[149,170,177]",3,6122,6119,5937
1381,149;171;177,False,3,"[149,171,177]",1,8845,8845,8179
1382,150;152;177,False,3,"[150,152,177]",1,488,488,478
1383,150;154;155;162;178,False,5,"[150,154,155,162,178]",1,9489,9485,9123
1384,150;154;155;176;179,False,5,"[150,154,155,176,179]",2,15662,15658,15242
1385,150;155;158;162;178,False,5,"[150,155,158,162,178]",2,5841,5838,5760
1386,150;155;158;162;178;179,False,6,"[150,155,158,162,178,179]",1,2944,2944,2884
1387,150;155;158;163;178,False,5,"[150,155,158,163,178]",1,2611,2611,2518
1388,150;155;158;175;178,False,5,"[150,155,158,175,178]",2,3158,3158,3095
1389,150;155;158;176;179,False,5,"[150,155,158,176,179]",1,5689,5679,5511
1390,150;155;160;176,False,4,"[150,155,160,176]",1,11247,11234,10796
1391,150;155;162;164;178,False,5,"[150,155,162,164,178]",1,11490,11483,10834
1392,150;155;162;172;178,False,5,"[150,155,162,172,178]",1,7323,7319,7130
1393,150;155;177,False,3,"[150,155,177]",13,21528,21475,21107
1394,150;155;177;179,False,4,"[150,155,177,179]",1,1603,1601,1574
1395,150;157;177,False,3,"[150,157,177]",8,15432,15419,15106
1396,150;158;159;162;178,False,5,"[150,158,159,162,178]",2,9075,9071,8886
1397,150;158;159;162;178;179,False,6,"[150,158,159,162,178,179]",2,9143,9139,8928
1398,150;158;159;166;178,False,5,"[150,158,159,166,178]",1,5283,5281,5162
1399,150;158;162;170;178,False,5,"[150,158,162,170,178]",4,13766,13751,13408
1400,150;159;162;164;178,False,5,"[150,159,162,164,178]",2,8952,8941,8686
1401,150;159;172;174;178,False,5,"[150,159,172,174,178]",1,13516,13512,12980
1402,150;159;177,False,3,"[150,159,177]",17,34852,34798,33884
1403,150;164;170;176,False,4,"[150,164,170,176]",2,4081,4081,3983
1404,150;167;177,False,3,"[150,167,177]",10,22491,22458,21977
1405,150;170;172;175;178,False,5,"[150,170,172,175,178]",1,14473,14466,13879
1406,150;170;177,False,3,"[150,170,177]",1,441,441,435
1407,151;154;155;162;178,False,5,"[151,154,155,162,178]",1,9482,9478,9117
1408,151;155;158;162;178,False,5,"[151,155,158,162,178]",5,22207,22187,21243
1409,151;155;158;162;178;179,False,6,"[151,155,158,162,178,179]",1,2793,2790,2741
1410,151;155;158;175;178,False,5,"[151,155,158,175,178]",1,1650,1650,1613
1411,151;155;158;176,False,4,"[151,155,158,176]",1,2436,2434,2381
1412,151;155;158;176;179,False,5,"[151,155,158,176,179]",1,5687,5679,5510
1413,151;155;160;176,False,4,"[151,155,160,176]",1,11247,11233,10795
1414,151;155;162;164;178,False,5,"[151,155,162,164,178]",1,11492,11485,10836
1415,151;155;177,False,3,"[151,155,177]",4,10616,10590,10409
1416,151;157;158;162;178,False,5,"[151,157,158,162,178]",1,3487,3480,3415
1417,151;157;177,False,3,"[151,157,177]",3,8618,8610,8423
1418,151;158;159;162;178,False,5,"[151,158,159,162,178]",2,8220,8214,8018
1419,151;158;159;162;178;179,False,6,"[151,158,159,162,178,179]",2,9141,9137,8926
1420,151;158;159;166;178,False,5,"[151,158,159,166,178]",1,10215,10209,9943
1421,151;158;159;176,False,4,"[151,158,159,176]",1,2669,2665,2628
1422,151;158;162;170;178,False,5,"[151,158,162,170,178]",1,5443,5437,5311
1423,151;159;162;164;178,False,5,"[151,159,162,164,178]",2,13126,13105,12791
1424,151;159;162;172;178,False,5,"[151,159,162,172,178]",1,5366,5361,5237
1425,151;159;177,False,3,"[151,159,177]",4,14619,14591,14105
1426,151;170;172;175;178,False,5,"[151,170,172,175,178]",1,14473,14470,13882
1427,152;153;177,False,3,"[152,153,177]",5,171854,171848,60651
1428,152;156;177,False,3,"[152,156,177]",1,165438,165432,54342
1429,152;169;177,False,3,"[152,169,177]",1,165456,165450,54355
1430,153;154;155;162;178,False,5,"[153,154,155,162,178]",1,9484,9480,9119
1431,153;154;155;176;179,False,5,"[153,154,155,176,179]",2,15663,15659,15244
1432,153;155;158;162;178,False,5,"[153,155,158,162,178]",8,38510,38467,37062
1433,153;155;158;162;178;179,False,6,"[153,155,158,162,178,179]",2,7749,7745,7572
1434,153;155;158;163;178,False,5,"[153,155,158,163,178]",2,5230,5230,5044
1435,153;155;158;175;178,False,5,"[153,155,158,175,178]",2,3155,3155,3092
1436,153;155;158;176;179,False,5,"[153,155,158,176,179]",3,11304,11282,10979
1437,153;155;160;176,False,4,"[153,155,160,176]",1,11243,11229,10791
1438,153;155;164;176,False,4,"[153,155,164,176]",2,11809,11794,11518
1439,153;155;177,False,3,"[153,155,177]",18,32393,32337,30716
1440,153;155;177;179,False,4,"[153,155,177,179]",1,6617,6617,6379
1441,153;157;177,False,3,"[153,157,177]",14,36271,36240,35195
1442,153;157;177;179,False,4,"[153,157,177,179]",2,2966,2962,2904
1443,153;158;159;162;178,False,5,"[153,158,159,162,178]",2,6671,6662,6540
1444,153;158;159;162;178;179,False,6,"[153,158,159,162,178,179]",1,4873,4872,4771
1445,153;158;159;166;178,False,5,"[153,158,159,166,178]",1,5282,5280,5161
1446,153;158;159;176,False,4,"[153,158,159,176]",3,9231,9219,9031
1447,153;158;162;170;178,False,5,"[153,158,162,170,178]",1,6402,6395,6202
1448,153;159;161;176,False,4,"[153,159,161,176]",5,37704,37699,36854
1449,153;159;162;164;178,False,5,"[153,159,162,164,178]",4,14141,14121,13791
1450,153;159;162;172;178,False,5,"[153,159,162,172,178]",2,10724,10724,10476
1451,153;159;172;174;178,False,5,"[153,159,172,174,178]",1,13515,13511,12979
1452,153;159;177,False,3,"[153,159,177]",25,31524,31477,30889
1453,153;159;177;179,False,4,"[153,159,177,179]",1,3366,3365,2840
1454,153;161;165;171;178,False,5,"[153,161,165,171,178]",2,33596,33594,31939
1455,153;164;170;176,False,4,"[153,164,170,176]",1,2040,2040,1991
1456,153;167;177,False,3,"[153,167,177]",37,69233,69108,67606
1457,153;167;177;179,False,4,"[153,167,177,179]",5,7470,7462,7312
1458,153;170;172;173;178,False,5,"[153,170,172,173,178]",1,14798,14796,14133
1459,153;170;177,False,3,"[153,170,177]",6,10833,10821,10647
1460,153;171;177,False,3,"[153,171,177]",1,8845,8845,8179
1461,155;156;158;162;178,False,5,"[155,156,158,162,178]",3,20836,20820,19771
1462,155;156;158;175;178,False,5,"[155,156,158,175,178]",1,1505,1505,1479
1463,155;156;162;164;178,False,5,"[155,156,162,164,178]",1,11489,11482,10833
1464,155;156;177,False,3,"[155,156,177]",17,31376,31312,30775
1465,155;156;177;179,False,4,"[155,156,177,179]",1,1732,1729,1691
1466,155;158;163;178;196,False,5,"[155,158,163,178,196]",2,5226,5226,5040
1467,155;158;175;178;196,False,5,"[155,158,175,178,196]",4,6319,6319,6193
1468,155;169;177,False,3,"[155,169,177]",22,46923,46828,45473
1469,156;157;177,False,3,"[156,157,177]",3,10340,10331,9955
1470,156;158;159;162;178,False,5,"[156,158,159,162,178]",3,11124,11113,10850
1471,156;158;159;162;178;179,False,6,"[156,158,159,162,178,179]",2,9746,9744,9542
1472,156;158;159;176,False,4,"[156,158,159,176]",1,2672,2667,2630
1473,156;158;162;170;178,False,5,"[156,158,162,170,178]",3,18252,18225,17713
1474,156;159;162;164;178,False,5,"[156,159,162,164,178]",3,13640,13615,13293
1475,156;159;177,False,3,"[156,159,177]",15,24068,23969,23427
1476,156;159;177;179,False,4,"[156,159,177,179]",1,9775,9775,9511
1477,156;167;177,False,3,"[156,167,177]",18,40548,40480,39623
1478,156;170;172;175;178,False,5,"[156,170,172,175,178]",1,14471,14468,13881
1479,156;170;177,False,3,"[156,170,177]",1,5151,5148,4989
1480,157;169;177,False,3,"[157,169,177]",12,33352,33317,32477
1481,157;169;177;179,False,4,"[157,169,177,179]",1,1817,1814,1765
1482,158;162;170;178;196,False,5,"[158,162,170,178,196]",2,1926,1926,1900
1483,159;169;177,False,3,"[159,169,177]",13,32131,32077,31240
1484,164;170;176;196,False,4,"[164,170,176,196]",2,4080,4080,3982
1485,167,False,1,[167],4,2110,2110,2030
1486,167;168;177,False,3,"[167,168,177]",59,100250,100016,97904
1487,167;168;177;179,False,4,"[167,168,177,179]",5,6594,6580,6456
1488,169;170;177,False,3,"[169,170,177]",2,8234,8227,8027
1489,181;182,False,2,"[181,182]",9,0,0,0
1490,181;184,False,2,"[181,184]",2,556,556,521
1491,182;183,False,2,"[182,183]",11,0,0,0
1492,183,False,1,[183],6,0,0,0
1493,183;184,False,2,"[183,184]",6,0,0,0
1494,184,False,1,[184],1,0,0,0
1495,219,False,1,[219],1,3032,3032,2903
